"gene","entrez","tpm","ModelID","PatientID","CellLineName","StrippedCellLineName","DepmapModelType","OncotreeLineage","OncotreePrimaryDisease","OncotreeSubtype","OncotreeCode","LegacyMolecularSubtype","PatientMolecularSubtype","RRID","Age","AgeCategory","Sex","PatientRace","PrimaryOrMetastasis","SampleCollectionSite","SourceType","SourceDetail","TreatmentStatus","TreatmentDetails","GrowthPattern","OnboardedMedia","FormulationID","EngineeredModel","TissueOrigin","CCLEName","CatalogNumber","PlateCoating","ModelDerivationMaterial","PublicComments","WTSIMasterCellID","SangerModelID","COSMICID","LegacySubSubtype"
"OTC","5009",0,"ACH-000012","PT-NdspH5","HCC-827","HCC827","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_2063",39,"Adult","Female","caucasian","Primary","lung","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"HCC827_LUNG","CRL-2868","None","","",354,"SIDM01067",1240146,"NSCLC_adenocarcinoma"
"OTC","5009",0.0426443374084937,"ACH-000689","PT-W27kK4","RH-18","RH18","ERMS","Soft Tissue","Rhabdomyosarcoma","Embryonal Rhabdomyosarcoma","ERMS","",NA,"CVCL_1659",2,"Pediatric","Female","","","soft_tissue","DSMZ","DSMZ","",NA,"Adherent","","","",NA,"RH18_SOFT_TISSUE","","None","","",861,"SIDM00454",971774,""
"OTC","5009",0,"ACH-002533","PT-wkGMuS","SNU-482","SNU482","RCC","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC","",NA,"CVCL_5067",37,"Adult","Male","","Primary","kidney","KCLB","KCLB","",NA,"Adherent","MF-001-005","RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate","",NA,"SNU482_KIDNEY","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000459","PT-myAfV5","TUHR10TKB","TUHR10TKB","CCRCC","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC","",NA,"CVCL_5952",69,"Adult","Male","","Primary","kidney","RIKEN","RIKEN","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"TUHR10TKB_KIDNEY","RCB1275","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001413","PT-Yc254j","UM-UC-11","UMUC11","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_2745",NA,"Unknown","Male","","Primary","urinary_tract","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-015-002","EMEM + 10% FBS + 2mM Glutamine + 100uM NEAA","",NA,"UMUC11_URINARY_TRACT","8090507","None","","",NA,"",NA,"bladder_transitional_cell"
"OTC","5009",0,"ACH-000686","PT-CSmVRq","SNU-878","SNU878","HCC","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC","",NA,"CVCL_5102",54,"Adult","Female","asian","Primary","liver","KCLB","KCLB","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"SNU878_LIVER","878","None","","",NA,"",NA,""
"OTC","5009",0.0285691521967709,"ACH-000342","PT-p9FCOx","CL-14","CL14","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_1979",NA,"Unknown","Male","","Primary","large_intestine","DSMZ","DSMZ","",NA,"Adherent","MF-007-019","DMEM:F12 + 20% FBS","",NA,"CL14_LARGE_INTESTINE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000208","PT-i3H4Hx","U-178","U178","ASTR","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR","",NA,"CVCL_A758",56,"Adult","Male","","Primary","central_nervous_system","Academic lab","Linda Chin","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"U178_CENTRAL_NERVOUS_SYSTEM","","None","","",NA,"",NA,"glioblastoma"
"OTC","5009",0.0565835283663675,"ACH-000360","PT-M0lnCb","NCI-H508","NCIH508","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_1564",55,"Adult","Male","caucasian","Metastatic","abdomen","ATCC","ATCC","",NA,"Mixed","MF-001-001","RPMI + 10% FBS","",NA,"NCIH508_LARGE_INTESTINE","CCL","None","","",35,"SIDM00777",908442,""
"OTC","5009",0,"ACH-000249","PT-hYUBUD","CL-11","CL11","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_1978",NA,"Unknown","Male","","Primary","Colon","DSMZ","DSMZ","",NA,"Adherent","MF-007-019","DMEM:F12 + 20% FBS","",NA,"CL11_LARGE_INTESTINE","ACC 467","None","","",1153,"SIDM00944",1290769,""
"OTC","5009",0,"ACH-001368","PT-1Sm4U9","OAC-M5.1","OACM51","ESCA","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA","",NA,"CVCL_1842",47,"Adult","Female","","Metastatic","lymph_node","DSMZ","DSMZ","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"OACM51_OESOPHAGUS","ACC 696","None","","",752,"SIDM00444",1503363,""
"OTC","5009",0,"ACH-000231","PT-nIom71","KALS-1","KALS1","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_1323",74,"Adult","Female","","Primary","central_nervous_system","HSRRB","HSRRB","",NA,"Adherent","MF-001-014","RPMI + 5% FBS","",NA,"KALS1_CENTRAL_NERVOUS_SYSTEM","IFO50434","None","","",1936,"SIDM00613",907271,"glioblastoma"
"OTC","5009",0.0285691521967709,"ACH-000945","PT-0uFhp8","NCI-H650","NCIH650","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1575",NA,"Unknown","Male","","Metastatic","lung","ATCC","ATCC","",NA,"Suspension","MF-001-014","RPMI + 5% FBS","",NA,"NCIH650_LUNG","CRL-5835","None","","",1539,"SIDM01124",722066,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000662","PT-S1tr6I","COR-L23","CORL23","LCLC","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC","",NA,"CVCL_1139",62,"Adult","Male","caucasian","Metastatic","pleural_effusion","ECACC","ECACC","",NA,"Adherent","MF-001-003","RPMI + 10% FBS + 2mM Glutamine","",NA,"CORL23_LUNG","92031919","None","","",1313,"SIDM00512",687780,"NSCLC_large_cell"
"OTC","5009",0,"ACH-002458","PT-czDcsE","HT144 SKIN FV1","HT144SKINFV1","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_A1VJ",29,"Adult","Male","caucasian","Metastatic","skin","Academic lab","Paquita (Broad)","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","cultured to resistance",NA,"HT144_SKIN_FV1_RESISTANT","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001378","PT-oPsAd9","PACADD-159","PACADD159","PAAD","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD","",NA,"CVCL_M465",78,"Adult","Male","","Primary","pancreas","DSMZ","DSMZ","",NA,"Adherent","MF-008-001","DMEM:KSFM (2:1) + 20% FBS","",NA,"PACADD159_PANCREAS","","None","","",NA,"",NA,"exocrine_adenocarcinoma"
"OTC","5009",0.16349873228288,"ACH-001029","PT-NX1XUV","CHLA-10","CHLA10","ES","Bone","Ewing Sarcoma","Ewing Sarcoma","ES","EWS_FLI",NA,"CVCL_6583",14,"Pediatric","Female","","","lymph_node","Academic lab","Children's Oncology Group","",NA,"Adherent","MF-005-005","IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium","",NA,"CHLA10_BONE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000248","PT-8CE6ah","AU565","AU565","BRCA","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA","HER2_amp",NA,"CVCL_1074",43,"Adult","Female","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"AU565_BREAST","CRL-2351","None","","",726,"SIDM00898",910704,"ERneg_HER2pos"
"OTC","5009",0,"ACH-000943","PT-9E5O4L","RKO","RKO","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","MSI",NA,"CVCL_0504",NA,"Unknown","Unknown","","Primary","Colon","ATCC","ATCC","",NA,"Adherent","MF-015-001","EMEM + 10% FBS","",NA,"RKO_LARGE_INTESTINE","CRL-2577","None","","",607,"SIDM01090",909698,""
"OTC","5009",0,"ACH-000751","PT-0HjWKA","OCI-M1","OCIM1","AML","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML","",NA,"CVCL_2149",62,"Adult","Unknown","","Primary","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-005-001","IMDM + 10% FBS","",NA,"OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 529","None","","",1679,"SIDM00458",1330985,"M6"
"OTC","5009",0,"ACH-001696","PT-YWwuRp","UPCI-SCC-111","UPCISCC111","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_2226",69,"Adult","Female","","Primary","upper_aerodigestive_tract","DSMZ","DSMZ","",NA,"Adherent","MF-006-005","MEM + 20% FBS + 2mM Glutamine + 100uM NEAA","",NA,"UPCISCC111_UPPER_AERODIGESTIVE_TRACT","ACC 666","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001016","PT-Pxi6oo","Becker","BECKER","ASTR","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR","",NA,"CVCL_1093",57,"Adult","Male","","Primary","central_nervous_system","HSRRB","HSRRB","",NA,"Adherent","MF-015-006","EMEM + 5% FBS","",NA,"BECKER_CENTRAL_NERVOUS_SYSTEM","","None","","",2090,"SIDM00490",906746,""
"OTC","5009",0.0565835283663675,"ACH-000282","PT-tUaDvw","NCI-H1755","NCIH1755","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1492",65,"Adult","Female","caucasian","Metastatic","liver","ATCC","ATCC","",NA,"Mixed","MF-001-001","RPMI + 10% FBS","",NA,"NCIH1755_LUNG","","None","","",1240,"SIDM00738",908475,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000261","PT-9jciof","RERF-LC-AI","RERFLCAI","LUSC","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC","",NA,"CVCL_4402",NA,"Unknown","Male","","Metastatic","pleural_effusion","RIKEN","RIKEN","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"RERFLCAI_LUNG","RCB0444","None","","",NA,"SIDM00307",NA,"NSCLC_squamous"
"OTC","5009",0,"ACH-000164","PT-cHU83i","PANC-1","PANC1","PAAD","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD","",NA,"CVCL_0480",56,"Adult","Male","","Primary","pancreas","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"PANC1_PANCREAS","CRL-1469","None","","",NA,"SIDM00610",NA,"exocrine_adenocarcinoma"
"OTC","5009",0,"ACH-001793","PT-TTxLCZ","LPS27","LPS27","LIPO","Soft Tissue","Liposarcoma","Liposarcoma","LIPO","",NA,"CVCL_A1VQ",NA,"Unknown","Unknown","","","soft_tissue","Academic lab","Sicinska (DFCI)","",NA,"Adherent","MF-007-002","DMEM:F12 + 10% FBS + 2mM Glutamine","",NA,"LPS27_SOFT_TISSUE","","None","","",NA,"",NA,""
"OTC","5009",0.01435529297707,"ACH-000262","PT-BYKJeS","UOK101","UOK101","CCRCC","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC","",NA,"CVCL_B076",NA,"Unknown","Female","","Primary","kidney","Academic lab","Bill Kaelin (DFCI)","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"UOK101_KIDNEY","","None","","",NA,"",NA,""
"OTC","5009",0.01435529297707,"ACH-000158","PT-mgmL7l","OCI-LY3","OCILY3","ABC","Lymphoid","Mature B-Cell Neoplasms","Activated B-cell Type","ABC","",NA,"CVCL_8800",52,"Adult","Male","","Primary","bone_marrow","Academic lab","Received from CCLE; originally academic lab","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"",NA,"DLBCL"
"OTC","5009",0,"ACH-000773","PT-vEVB0H","Ki-JK","KIJK","ALCLALKP","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP","",NA,"CVCL_2093",15,"Pediatric","Male","","","pleural_effusion","HSRRB","HSRRB via Academic lab?","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"",NA,"t_cell_ALCL"
"OTC","5009",0,"ACH-000722","PT-04KbrE","SNU-C1","SNUC1","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_1708",71,"Adult","Male","asian","Metastatic","abdomen","ATCC","ATCC","",NA,"Mixed","MF-001-001","RPMI + 10% FBS","",NA,"SNUC1_LARGE_INTESTINE","","None","","",1066,"SIDM01197",910905,""
"OTC","5009",0,"ACH-000857","PT-IcfZvW","CAL-85-1","CAL851","IDC","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC","basal_A",NA,"CVCL_1114",35,"Adult","Female","","Primary","breast","DSMZ","DSMZ","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"CAL851_BREAST","","None","","",113,"SIDM00928",910852,"ERneg_HER2neg"
"OTC","5009",0,"ACH-001129","PT-ej13Dz","MONO-MAC-1","MONOMAC1","AMOL","Myeloid","Acute Myeloid Leukemia","Acute Monoblastic/Monocytic Leukemia","AMOL","",NA,"CVCL_1425",64,"Adult","Male","","Primary","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-001-052","RPMI + 10% FBS + 2 mM Glutamine + 1x NEAA + 1 mM sodium pyruvate","",NA,"MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 252","None","","",NA,"SIDM01022",NA,""
"OTC","5009",0,"ACH-001619","PT-X8PfQy","OCUG-1","OCUG1","GBAD","Biliary Tract","Intracholecystic Papillary Neoplasm","Gallbladder Adenocarcinoma, NOS","GBAD","",NA,"CVCL_3083",43,"Adult","Male","","Metastatic","ascites","JCRB","JCRB","",NA,"Adherent","MF-002-006","DMEM + 10% FBS + 2mM glutamine + 500uM pyruvate","",NA,"OCUG1_BILIARY_TRACT","JCRB0191","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000184","PT-QtFjoY","Hs  343.T","HS343T","ZFIBBRE","Fibroblast","Non-Cancerous","Fibroblast, Breast","","",NA,"CVCL_0726",47,"Adult","Female","caucasian","","fibroblast","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"HS343T_FIBROBLAST","","None","","",NA,"SIDM01590",NA,""
"OTC","5009",0,"ACH-000329","PT-GKdkIC","CCF-STTG1","CCFSTTG1","ASTR","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR","",NA,"CVCL_1118",68,"Adult","Female","caucasian","Primary","central_nervous_system","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM","CRL - 1718","None","","",876,"SIDM00131",906823,"astrocytoma"
"OTC","5009",0.0426443374084937,"ACH-001569","PT-XeUtGz","MM415","MM415","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_2608",NA,"Unknown","Male","","Metastatic","lymph_node","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-001-004","RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES","",NA,"MM415_SKIN","CBA-1351","None","","",NA,"",NA,""
"OTC","5009",0.137503523749935,"ACH-000814","PT-2OcAGh","Hs 939.T","HS939T","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_1036",24,"Adult","Female","caucasian","Primary","skin","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"HS939T_SKIN","Discontinued","None","","",1261,"SIDM00663",1298144,""
"OTC","5009",0,"ACH-001701","PT-CvPqts","UPCI-SCC-200","UPCISCC200","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_2232",74,"Adult","Male","","Primary","upper_aerodigestive_tract","DSMZ","DSMZ","",NA,"Adherent","MF-006-005","MEM + 20% FBS + 2mM Glutamine + 100uM NEAA","",NA,"UPCISCC200_UPPER_AERODIGESTIVE_TRACT","672","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000197","PT-XChmHC","TALL-1","TALL1","ATLL","Lymphoid","Mature T and NK Neoplasms","Adult T-Cell Leukemia/Lymphoma","ATLL","",NA,"CVCL_1736",28,"Adult","Male","","Primary","bone_marrow","DSMZ","DSMZ","",NA,"Suspension","MF-001-017","RPMI + 15% FBS","",NA,"TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","521","None","","",2218,"SIDM00370",909762,"t_cell"
"OTC","5009",0,"ACH-000545","PT-LSFu4z","VM-CUB1","VMCUB1","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_1786",NA,"Unknown","Male","","Primary","urinary_tract","DSMZ","DSMZ","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"VMCUB1_URINARY_TRACT","400","None","","",276,"SIDM00414",909780,"bladder_transitional_cell"
"OTC","5009",0,"ACH-000949","PT-cGBc5A","TGBC11TKB","TGBC11TKB","STAD","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD","",NA,"CVCL_1768",72,"Adult","Female","","Metastatic","lymph_node","RIKEN","RIKEN","",NA,"Suspension","MF-002-008","DMEM + 5% FBS","",NA,"TGBC11TKB_STOMACH","RCB1148","None","","",1917,"SIDM00251",909770,""
"OTC","5009",0,"ACH-000124","PT-xqygCF","OCI-LY-19","OCILY19","DLBCLNOS","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS","",NA,"CVCL_1878",27,"Adult","Female","","Primary","bone_marrow","DSMZ","DSMZ","",NA,"Suspension","MF-003-001","AlphaMEM + 10% FBS","",NA,"OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 528","None","","",1972,"SIDM00460",1330984,"DLBCL"
"OTC","5009",0.01435529297707,"ACH-000560","PT-mjQUio","ECC10","ECC10","STSC","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Small Cell Carcinoma of the Stomach","STSC","",NA,"CVCL_1188",73,"Adult","Male","","Metastatic","liver","RIKEN","RIKEN","",NA,"Mixed","MF-001-001","RPMI + 10% FBS","",NA,"ECC10_STOMACH","RCB0983","None","","",799,"SIDM00280",906848,""
"OTC","5009",0,"ACH-000897","PT-ZSsyUS","FTC-238","FTC238","THFO","Thyroid","Well-Differentiated Thyroid Cancer","Follicular Thyroid Cancer","THFO","",NA,"CVCL_2447",42,"Adult","Male","","Metastatic","lung","ECACC","ECACC","",NA,"Adherent","MF-007-024","DMEM:F12 + 5% FBS + 2mM Glutamine","",NA,"FTC238_THYROID","94060902","None","","",NA,"SIDM00228",NA,"follicular"
"OTC","5009",0,"ACH-001626","PT-CVPxmk","OSC-20","OSC20","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_3087",59,"Adult","Female","","Metastatic","lymph_node","JCRB","JCRB","",NA,"Adherent","MF-007-007","DMEM:F12","",NA,"OSC20_UPPER_AERODIGESTIVE_TRACT","JCRB0197","None","","",1254,"SIDM00565",1240196,""
"OTC","5009",0,"ACH-000619","PT-UF0NQM","PE/CA-PJ15","PECAPJ15","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_2678",45,"Adult","Male","","Primary","upper_aerodigestive_tract","ECACC","ECACC","",NA,"Adherent","MF-005-002","IMDM + 10% FBS + 2mM Glutamine","",NA,"PECAPJ15_UPPER_AERODIGESTIVE_TRACT","96121230","None","","",1810,"SIDM00473",1240207,"oral"
"OTC","5009",0,"ACH-001973","PT-oJTeSY","MM485","MM485","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_2610",NA,"Unknown","Male","","Metastatic","lymph_node","CellBank Australia","CellBank Australia","",NA,"Adherent","MF-001-004","RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES","",NA,"MM485_SKIN","CBA-1355","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001340","PT-G1dQTb","COV413A","COV413A","SOC","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC","",NA,"CVCL_2422",NA,"Unknown","Female","","Metastatic","large_intestine","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"COV413A_OVARY","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000546","PT-F3GXIi","HSC-4","HSC4","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_1289",64,"Adult","Male","","Metastatic","upper_aerodigestive_tract","HSRRB","HSRRB","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"HSC4_UPPER_AERODIGESTIVE_TRACT","","None","","",99,"SIDM00588",907062,""
"OTC","5009",0,"ACH-001709","PT-scpPOF","WSU-NHL","WSUNHL","DLBCLNOS","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS","",NA,"CVCL_1793",48,"Adult","Female","","Primary","pleural_effusion","DSMZ","DSMZ","",NA,"Mixed","MF-001-001","RPMI + 10% FBS","",NA,"WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",601,"SIDM00412",909785,"b_cell"
"OTC","5009",0,"ACH-002018","PT-5vJu3k","Omm2.5","OMM25","UM","Eye","Ocular Melanoma","Uveal Melanoma","UM","",NA,"CVCL_C307",62,"Adult","Male","","Metastatic","liver","Academic lab","","",NA,"Adherent","MF-001-022","RPMI + 20% FBS + 3mM Glutamine","",NA,"OMM25_UVEA","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000153","PT-TexA3V","NCI-H2052","NCIH2052","PLSMESO","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Sarcomatoid Type","PLSMESO","",NA,"CVCL_1518",65,"Adult","Male","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH2052_PLEURA","CRL-5915","None","","",1485,"SIDM00713",688058,""
"OTC","5009",0,"ACH-000526","PT-GaHenH","Hs 821.T","HS821T","ZFIBBON","Fibroblast","Non-Cancerous","Fibroblast, Bone","","",NA,"CVCL_0932",31,"Adult","Female","caucasian","Primary","fibroblast","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"HS821T_FIBROBLAST","CRL-7554","None","","",NA,"SIDM01698",NA,""
"OTC","5009",0.01435529297707,"ACH-000116","PT-eqFmWE","OAW28","OAW28","HGSOC","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC","",NA,"CVCL_1614",75,"Adult","Female","","Metastatic","ascites","ECACC","ECACC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"OAW28_OVARY","","None","","",173,"SIDM00481",946360,"high_grade_serous"
"OTC","5009",0.0426443374084937,"ACH-000815","PT-6Uzxpn","KM-H2","KMH2","HL","Lymphoid","Hodgkin Lymphoma","Hodgkin Lymphoma","HL","",NA,"CVCL_1330",37,"Adult","Male","","Metastatic","pleural_effusion","DSMZ","DSMZ","",NA,"Suspension","","","",NA,"KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 8","None","","",313,"SIDM01018",909976,""
"OTC","5009",0,"ACH-001270","PT-isOde8","1273/99","127399","SYNS","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS","",NA,"CVCL_N588",NA,"Pediatric","Male","","","soft_tissue","Academic lab","Cigall Kadoch (Broad)","",NA,"Adherent","","","",NA,"127399_SOFT_TISSUE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-002523","PT-0yqjae","SNU-739","SNU739","HCC","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC","",NA,"CVCL_5088",52,"Adult","Male","","Primary","liver","KCLB","KCLB","",NA,"Adherent","MF-001-005","RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate","",NA,"SNU739_LIVER","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000324","PT-CrEQoF","JHOC-5","JHOC5","CCOV","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV","",NA,"CVCL_4640",47,"Adult","Female","","Primary","ovary","RIKEN","RIKEN","",NA,"Adherent","MF-007-018","DMEM:F12 + 10% FBS + 100uM NEAA","",NA,"JHOC5_OVARY","RCB1520","None","","",NA,"",NA,"clear_cell"
"OTC","5009",0,"ACH-001561","PT-Nc2afW","Mero-84","MERO84","PLBMESO","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO","",NA,"CVCL_2596",NA,"Unknown","Male","","Primary","pleural_effusion","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-004-003","F12 + 15% FBS + 2mM Glutamine","",NA,"MERO84_PLEURA","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000842","PT-IPboWn","SW 480","SW480","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_0546",51,"Adult","Male","caucasian","Primary","lymph_node","ATCC","ATCC","",NA,"Adherent","MF-021-001","L-15 + 10% FBS","",NA,"SW480_LARGE_INTESTINE","CCL-228","None","","",NA,"SIDM00840",NA,""
"OTC","5009",0.0840642647884745,"ACH-000898","PT-lvKDUW","SNU-719","SNU719","TSTAD","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Tubular Stomach Adenocarcinoma","TSTAD","",NA,"CVCL_5086",53,"Adult","Male","asian","Primary","stomach","KCLB","KCLB","",NA,"Mixed","MF-001-003","RPMI + 10% FBS + 2mM Glutamine","",NA,"SNU719_STOMACH","719","None","","",NA,"",NA,"tubular"
"OTC","5009",0.0285691521967709,"ACH-000517","PT-V7OSXp","SNU-410","SNU410","PAAD","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD","",NA,"CVCL_5059",53,"Adult","Male","asian","Metastatic","liver","KCLB","KCLB","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"SNU410_PANCREAS","410","None","","",NA,"",NA,"exocrine_adenocarcinoma"
